ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cabbage,carrots,eggs,meat_beef_chops,meat_chicken_whole,meat_pork,onions,potatoes,rice,tomatoes,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/04/2011,2011,4,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.84,82.52,81.17,81.59,-0.21,8.0,36.79,43.97,29.61,39.73,70.88,6.1,50.62,55.27,45.97,52.99,67.51,7.5,4.9,4.96,4.83,4.86,-0.92,9.3,164.37,166.79,161.95,166.44,-0.37,9.6,125.54,127.17,123.92,124.9,-3.56,9.6,158.68,161.71,156.08,161.71,14.18,9.5,66.93,70.63,63.22,70.31,48.34,7.7,74.36,79.04,69.69,74.18,13.55,8.2,32.11,33.26,30.95,31.79,6.23,8.7,29.39,32.15,26.63,28.95,-7.93,6.2,0.79,0.8,0.78,0.8,10.29,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/05/2011,2011,5,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.62,82.25,80.98,81.24,-0.76,8.0,34.97,43.23,29.72,43.23,50.7,6.1,51.99,56.01,47.97,52.6,56.35,7.5,4.88,4.94,4.82,4.85,0.57,9.3,167.29,169.57,165.23,169.57,2.07,9.6,125.42,126.83,124.0,125.69,-4.92,9.6,162.26,164.81,159.71,164.67,16.06,9.5,69.15,72.94,65.36,72.63,54.22,7.7,74.09,78.1,70.07,73.11,3.53,8.2,31.92,33.05,30.79,32.64,10.67,8.7,29.77,32.02,27.51,28.73,-4.86,6.2,0.8,0.81,0.78,0.81,10.08,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/06/2011,2011,6,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.3,81.91,80.69,80.69,-1.91,8.0,40.11,46.61,33.93,46.61,26.46,6.1,51.63,55.01,48.24,52.26,27.66,7.5,4.87,4.93,4.81,4.86,0.7,9.3,170.66,172.73,168.6,169.68,1.72,9.6,126.31,127.56,125.06,126.15,-2.63,9.6,164.99,167.4,162.57,162.87,14.28,9.5,73.29,77.25,69.33,75.72,42.43,7.7,72.99,76.43,69.55,73.03,0.11,8.2,32.82,33.97,31.66,32.76,12.36,8.7,29.04,31.01,27.07,29.01,-2.87,6.2,0.81,0.82,0.8,0.81,7.73,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/07/2011,2011,7,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,80.79,82.03,80.17,82.03,1.1,8.0,42.01,53.4,35.87,53.4,88.07,6.1,51.65,54.63,48.67,51.92,-4.63,7.5,4.87,4.93,4.82,4.91,2.13,9.3,170.29,172.06,168.52,169.99,1.36,9.6,126.66,127.79,125.41,125.41,-2.21,9.6,162.26,164.51,157.58,157.58,12.23,9.5,78.05,81.95,74.14,77.32,37.38,7.7,73.0,76.0,70.0,73.68,6.22,8.2,32.91,34.04,31.78,32.79,9.66,8.7,29.82,31.56,28.07,28.97,1.61,6.2,0.81,0.82,0.8,0.82,8.3,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/08/2011,2011,8,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.86,82.6,81.13,81.82,0.73,8.0,48.11,56.4,39.82,45.63,108.39,6.1,51.63,54.34,48.93,53.38,16.8,7.5,4.93,4.99,4.87,4.9,-0.15,9.3,170.66,172.32,168.3,168.3,-0.18,9.6,125.78,126.95,124.61,125.71,0.09,9.6,156.62,159.38,153.85,157.83,11.99,9.5,79.96,83.67,76.25,79.31,26.15,7.7,73.83,76.51,71.15,73.77,13.34,8.2,32.93,34.06,31.8,32.67,8.57,8.7,29.58,31.24,27.93,28.74,7.02,6.2,0.82,0.83,0.81,0.81,9.45,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/09/2011,2011,9,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.8,82.48,81.12,81.84,-0.57,8.0,40.96,46.49,35.44,43.39,37.48,6.1,53.66,56.42,50.9,53.92,31.53,7.5,4.92,4.98,4.87,4.9,1.03,9.3,168.53,170.52,166.54,167.77,0.56,9.6,126.28,127.35,125.2,125.45,3.06,9.6,158.17,160.43,155.9,157.66,11.52,9.5,82.56,86.27,78.84,81.63,25.12,7.7,73.73,76.12,71.34,73.64,21.5,8.2,32.78,33.88,31.68,32.39,10.01,8.7,29.56,31.15,27.96,28.65,10.82,6.2,0.81,0.82,0.8,0.81,9.83,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/10/2011,2011,10,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.83,82.47,81.2,81.3,-1.65,8.0,41.08,45.39,36.38,36.38,33.8,6.1,53.93,60.49,51.29,60.49,47.47,7.5,4.92,4.98,4.87,4.93,3.2,9.3,168.15,169.86,166.44,169.0,1.38,9.6,125.89,126.96,124.83,125.91,4.21,9.6,157.64,159.63,155.64,157.62,6.85,9.5,84.47,88.28,80.66,83.41,33.51,7.7,73.65,75.98,71.49,75.98,25.93,8.2,32.49,33.58,31.4,32.18,13.27,8.7,29.37,30.94,27.8,29.06,12.42,6.2,0.81,0.82,0.8,0.82,10.99,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/11/2011,2011,11,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.38,82.0,80.62,80.62,-2.29,8.0,36.06,39.58,32.54,37.07,62.55,6.1,61.6,66.15,57.06,58.95,54.16,7.5,4.95,5.01,4.9,4.93,2.32,9.3,169.66,171.35,167.97,168.23,1.07,9.6,126.48,127.49,125.47,126.49,-0.27,9.6,157.73,159.6,153.31,153.31,4.16,9.5,85.39,89.28,81.5,82.84,27.46,7.7,76.38,78.64,65.69,65.69,6.83,8.2,32.28,33.33,30.7,30.7,7.68,8.7,30.06,31.58,28.54,28.84,28.03,6.2,0.82,0.83,0.8,0.8,8.85,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/12/2011,2011,12,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,80.74,81.38,80.1,81.07,-0.75,8.0,37.75,50.37,34.72,50.37,70.46,6.1,57.38,62.89,53.43,62.89,51.62,7.5,4.95,5.0,4.9,4.96,0.51,9.3,168.51,170.27,166.74,168.27,-0.86,9.6,127.02,128.68,126.05,128.68,2.0,9.6,152.62,155.2,150.04,152.66,4.44,9.5,82.78,86.81,78.74,83.76,25.26,7.7,64.07,68.23,59.9,62.45,0.46,8.2,30.7,31.74,29.66,31.67,8.86,8.7,29.62,31.21,28.03,29.08,-6.65,6.2,0.8,0.82,0.79,0.82,7.96,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/01/2012,2012,1,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.04,81.66,80.42,81.45,0.85,8.0,49.99,58.89,41.09,54.52,60.7,6.1,62.61,67.24,57.98,60.02,11.46,7.5,4.98,5.03,4.92,4.96,0.96,9.3,168.69,170.33,167.05,167.76,4.82,9.6,129.37,130.56,127.83,127.83,2.05,9.6,152.99,161.92,150.91,161.92,2.85,9.5,83.07,87.03,79.12,85.08,12.36,7.7,62.25,65.8,58.79,65.8,-11.64,8.2,31.81,32.83,30.78,31.98,2.11,8.7,30.02,31.57,28.48,30.52,5.19,6.2,0.82,0.83,0.81,0.83,5.18,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/02/2012,2012,2,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.39,81.99,80.78,81.3,-0.55,8.0,50.21,57.87,42.56,43.47,-6.11,6.1,58.25,62.19,54.31,62.01,15.98,7.5,4.98,5.03,4.93,5.01,2.57,9.3,168.05,169.72,166.38,169.03,5.48,9.6,128.01,129.28,126.75,127.69,1.18,9.6,164.06,168.61,159.5,159.7,1.05,9.5,83.32,87.4,78.69,78.69,7.67,7.7,66.4,69.9,61.64,61.64,-18.06,8.2,32.13,33.19,31.07,31.25,-1.57,8.7,31.39,32.97,26.41,26.41,-8.99,6.2,0.84,0.85,0.81,0.81,0.85,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/03/2012,2012,3,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.3,82.26,80.73,82.26,0.45,8.0,40.56,45.94,31.92,31.92,-25.17,6.1,61.75,65.78,50.68,50.68,-3.46,7.5,5.03,5.09,4.98,5.03,3.04,9.3,169.66,171.36,167.96,169.25,3.45,9.6,128.14,129.29,126.99,127.02,1.43,9.6,158.85,162.43,155.27,158.8,0.18,9.5,75.05,84.19,70.79,84.19,19.97,7.7,60.87,64.24,57.5,61.53,-17.27,8.2,31.33,32.67,30.34,32.67,2.3,8.7,27.21,29.77,24.64,27.3,-5.7,6.2,0.8,0.81,0.79,0.79,-0.27,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/04/2012,2012,4,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,82.12,82.78,81.47,82.08,0.6,8.0,32.34,40.32,28.0,40.32,1.49,6.1,48.74,53.95,43.52,51.08,-3.6,7.5,5.05,5.1,4.99,5.06,4.19,9.3,169.69,171.68,168.05,171.68,3.15,9.6,127.38,128.54,126.2,126.2,1.04,9.6,158.95,161.53,156.38,157.49,-2.61,9.5,83.32,89.71,76.93,81.99,16.62,7.7,61.67,64.59,58.75,63.49,-14.42,8.2,32.87,33.95,31.79,33.88,6.57,8.7,28.29,30.44,26.15,27.56,-4.82,6.2,0.79,0.8,0.78,0.8,0.63,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/05/2012,2012,5,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,82.06,84.42,81.45,84.42,3.91,8.0,41.88,48.3,35.46,42.63,-1.4,6.1,52.77,57.14,43.79,43.79,-16.75,7.5,5.08,5.14,5.03,5.04,3.81,9.3,172.61,174.54,170.4,170.4,0.49,9.6,126.61,127.78,125.44,126.38,0.55,9.6,157.39,159.59,155.19,158.31,-3.86,9.5,79.92,84.61,75.23,81.15,11.73,7.7,63.79,66.52,61.05,62.52,-14.48,8.2,34.12,35.18,33.07,33.79,3.54,8.7,29.13,31.01,27.26,30.11,4.79,6.2,0.81,0.82,0.8,0.8,-0.93,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/06/2012,2012,6,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,84.06,85.09,83.03,84.22,4.38,8.0,42.7,47.9,37.5,47.82,2.59,6.1,44.4,57.57,39.59,57.57,10.17,7.5,5.06,5.11,4.97,4.97,2.29,9.3,170.64,172.64,168.63,170.04,0.21,9.6,126.95,128.03,125.87,126.99,0.67,9.6,158.74,160.75,156.74,158.27,-2.83,9.5,80.1,84.17,76.02,79.06,4.41,7.7,62.31,64.73,59.9,63.91,-12.49,8.2,33.96,35.05,32.86,33.91,3.54,8.7,31.21,33.09,26.06,26.06,-10.17,6.2,0.81,0.82,0.79,0.81,0.05,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/07/2012,2012,7,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,84.14,85.06,83.22,83.76,2.11,8.0,45.87,51.24,40.5,41.18,-22.88,6.1,64.14,73.86,54.42,55.77,7.4,7.5,4.98,5.05,4.9,4.9,-0.3,9.3,170.44,172.16,168.72,169.0,-0.58,9.6,127.56,128.58,126.55,127.57,1.72,9.6,158.41,160.31,156.51,158.83,0.8,9.5,78.97,84.18,75.2,84.18,8.88,7.7,64.2,66.49,61.91,63.0,-14.5,8.2,34.06,35.09,33.04,34.03,3.76,8.7,26.8,29.5,23.89,23.89,-17.55,6.2,0.82,0.83,0.81,0.81,-1.32,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/08/2012,2012,8,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,83.8,85.24,82.96,85.24,4.18,8.0,40.53,49.02,36.35,49.02,7.44,6.1,55.52,63.74,47.31,53.46,0.16,7.5,4.91,4.98,4.85,4.91,0.1,9.3,169.19,170.97,167.41,168.97,0.4,9.6,128.1,129.08,127.12,128.13,1.93,9.6,159.18,161.04,157.32,158.69,0.54,9.5,86.7,91.51,81.32,81.32,2.53,7.7,62.78,64.85,60.71,62.24,-15.63,8.2,34.17,35.24,33.09,33.14,1.46,8.7,24.85,27.26,22.44,23.37,-18.69,6.2,0.81,0.82,0.8,0.81,-0.39,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/09/2012,2012,9,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,85.04,85.97,82.24,82.24,0.49,8.0,47.5,53.81,36.36,36.36,-16.19,6.1,53.21,59.39,47.03,51.73,-4.05,7.5,4.93,4.99,4.85,4.85,-1.01,9.3,169.31,170.96,167.67,168.73,0.57,9.6,128.64,129.59,127.68,128.04,2.07,9.6,158.86,160.7,157.01,158.83,0.74,9.5,82.49,87.3,77.69,82.32,0.83,7.7,62.17,64.03,60.32,61.64,-16.29,8.2,33.21,34.2,32.23,32.69,0.93,8.7,25.06,27.71,23.03,27.71,-3.3,6.2,0.81,0.82,0.8,0.8,-1.84,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/10/2012,2012,10,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,82.6,83.83,81.37,82.72,1.75,8.0,36.6,41.97,31.22,36.11,-0.74,6.1,52.41,57.19,47.63,51.12,-15.49,7.5,4.87,4.93,4.81,4.82,-2.27,9.3,169.01,170.65,167.36,167.84,-0.68,9.6,128.45,129.42,127.47,127.96,1.63,9.6,159.12,160.95,157.28,159.49,1.19,9.5,84.35,88.49,80.21,82.03,-1.66,7.7,61.54,63.23,59.84,62.06,-18.32,8.2,32.76,33.78,31.38,31.38,-2.49,8.7,29.69,32.25,27.13,28.31,-2.59,6.2,0.8,0.81,0.79,0.79,-2.6,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/11/2012,2012,11,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,82.77,83.87,81.43,81.43,1.0,8.0,36.63,40.76,32.51,33.45,-9.75,6.1,52.39,56.29,46.55,46.55,-21.03,7.5,4.84,4.9,4.77,4.8,-2.56,9.3,167.98,169.69,166.27,167.43,-0.48,9.6,128.41,129.37,127.43,127.43,0.74,9.6,159.88,161.72,158.03,158.48,3.37,9.5,83.74,87.79,79.68,85.89,3.69,7.7,62.17,63.76,60.58,61.55,-6.29,8.2,31.39,33.18,30.46,33.18,8.09,8.7,29.34,31.59,27.08,31.37,8.78,6.2,0.8,0.81,0.79,0.79,-0.84,9.6
PHL,Philippines,Region XI,Davao Oriental,Davao Oriental,6.96,126.21,gid_696000001262100000,01/12/2012,2012,12,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan-07,Jun-25,22.81,42.59,0.98,0,,,,,,,,,,,,81.63,83.29,80.56,83.29,2.74,8.0,36.04,39.41,32.67,35.9,-28.73,6.1,47.38,51.31,43.11,43.11,-31.44,7.5,4.82,4.88,4.76,4.77,-3.85,9.3,167.62,169.26,165.99,166.84,-0.84,9.6,127.83,128.87,126.81,128.87,0.15,9.6,158.52,160.44,154.76,154.76,1.38,9.5,87.79,91.98,83.36,83.36,-0.47,7.7,61.43,62.93,59.93,60.41,-3.26,8.2,33.38,34.43,31.1,31.1,-1.81,8.7,31.71,34.11,29.3,33.92,16.63,6.2,0.8,0.81,0.79,0.79,-3.47,9.6
