ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,beans,cabbage,carrots,eggs,meat_beef_chops,meat_chicken_whole,meat_pork,onions,potatoes,rice,tomatoes,o_beans,h_beans,l_beans,c_beans,inflation_beans,trust_beans,o_cabbage,h_cabbage,l_cabbage,c_cabbage,inflation_cabbage,trust_cabbage,o_carrots,h_carrots,l_carrots,c_carrots,inflation_carrots,trust_carrots,o_eggs,h_eggs,l_eggs,c_eggs,inflation_eggs,trust_eggs,o_meat_beef_chops,h_meat_beef_chops,l_meat_beef_chops,c_meat_beef_chops,inflation_meat_beef_chops,trust_meat_beef_chops,o_meat_chicken_whole,h_meat_chicken_whole,l_meat_chicken_whole,c_meat_chicken_whole,inflation_meat_chicken_whole,trust_meat_chicken_whole,o_meat_pork,h_meat_pork,l_meat_pork,c_meat_pork,inflation_meat_pork,trust_meat_pork,o_onions,h_onions,l_onions,c_onions,inflation_onions,trust_onions,o_potatoes,h_potatoes,l_potatoes,c_potatoes,inflation_potatoes,trust_potatoes,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_tomatoes,h_tomatoes,l_tomatoes,c_tomatoes,inflation_tomatoes,trust_tomatoes,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2007-11-01,2007.0,11.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,93.18,94.07,92.3,93.43,,8.1,35.76,39.92,31.6,35.75,,6.2,48.99,51.8,46.17,47.76,,7.6,4.09,4.13,4.05,4.11,,9.4,183.71,185.21,182.22,183.84,,9.6,120.19,121.36,119.01,120.41,,9.6,138.95,140.35,137.56,138.83,,9.5,76.45,80.07,72.84,76.78,,8.6,40.52,42.32,38.36,38.36,,8.2,21.53,21.91,21.15,21.77,,8.8,45.57,49.53,41.62,43.85,,7.8,0.77,0.78,0.76,0.77,,9.6
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2007-12-01,2007.0,12.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,93.42,94.25,92.59,93.16,,8.1,36.63,40.55,32.72,37.05,,6.2,48.2,50.94,45.46,48.7,,7.6,4.12,4.16,4.08,4.16,,9.4,184.29,185.78,182.8,183.51,,9.6,120.74,121.87,119.61,121.35,,9.6,139.43,140.84,138.03,139.06,,9.5,77.44,81.09,73.78,75.24,,8.6,37.77,39.59,35.94,38.25,,8.2,21.87,22.22,20.83,20.83,,8.8,44.81,48.8,40.81,44.83,,7.7,0.77,0.78,0.76,0.77,,9.6
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-01-01,2008.0,1.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,93.19,93.99,91.81,91.81,-1.21,8.2,38.58,42.63,34.54,38.91,8.41,6.5,49.5,52.22,46.77,48.82,6.17,7.8,4.18,4.23,4.14,4.23,4.68,9.4,183.98,186.51,182.45,186.51,5.64,9.7,121.88,123.29,120.77,123.29,3.05,9.6,139.63,141.04,138.22,140.92,2.3,9.5,74.68,78.34,71.03,73.52,-2.85,8.6,38.19,39.78,36.61,39.7,5.82,8.4,20.8,21.69,20.28,21.69,11.51,8.9,46.17,50.19,42.15,43.12,6.73,7.8,0.77,0.78,0.76,0.77,3.0,9.6
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-02-01,2008.0,2.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,91.91,92.95,90.86,92.54,-1.02,8.2,40.72,44.87,28.37,28.37,-16.9,6.8,49.58,52.27,36.91,36.91,-14.98,7.9,4.25,4.29,4.12,4.12,1.85,9.4,187.0,188.93,185.07,187.86,5.99,9.7,124.15,125.28,116.07,116.07,-2.77,9.6,141.54,143.77,140.1,143.77,3.63,9.5,73.02,76.56,65.33,65.33,-0.57,8.6,40.62,42.48,36.07,36.07,3.36,8.5,21.76,23.81,21.16,23.81,18.68,9.0,43.79,47.92,38.16,38.16,-2.66,7.8,0.78,0.78,0.74,0.74,0.67,9.6
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-03-01,2008.0,3.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,92.41,93.1,91.71,91.71,-1.07,8.3,27.9,32.17,23.64,24.94,-25.53,7.0,35.52,39.92,31.11,33.38,-21.81,8.1,4.12,4.16,4.07,4.11,1.13,9.4,188.33,190.01,185.93,185.93,4.18,9.7,114.33,117.6,112.52,117.6,-0.95,9.6,144.61,152.25,143.15,152.25,10.48,9.6,62.75,66.72,52.49,52.49,-13.92,8.7,35.29,37.34,32.96,32.96,-6.51,8.6,24.18,27.47,23.25,27.47,34.65,9.1,38.21,42.58,26.14,26.14,-30.42,7.8,0.72,0.73,0.71,0.72,-0.39,9.7
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-04-01,2008.0,4.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,91.87,92.89,91.11,92.89,-0.59,8.3,25.5,27.63,23.98,27.63,-16.46,7.2,33.76,37.21,30.32,34.08,-21.61,8.2,4.12,4.16,4.04,4.04,-0.22,9.5,186.39,191.67,184.5,191.67,5.75,9.7,118.47,122.44,116.81,122.44,2.65,9.6,153.58,158.14,152.08,158.14,15.0,9.6,49.18,53.28,45.07,51.1,-15.57,8.7,32.22,33.62,30.82,31.15,-9.86,8.7,27.97,29.63,26.83,29.63,45.19,9.2,25.11,30.17,20.05,28.52,-28.72,7.9,0.71,0.72,0.71,0.71,-1.16,9.7
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-05-01,2008.0,5.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,92.67,93.59,91.75,91.9,-1.54,8.4,30.3,33.06,27.54,31.3,-9.39,7.4,36.84,39.86,33.82,35.08,-16.97,8.3,4.03,4.08,3.99,4.04,0.38,9.5,192.23,195.51,189.22,195.51,7.75,9.7,124.12,126.05,122.19,125.9,5.41,9.6,159.96,161.5,158.42,159.25,15.65,9.6,52.07,71.16,48.74,71.16,15.07,8.7,31.44,33.1,29.77,30.36,-15.35,8.8,30.14,31.4,28.88,29.2,41.24,9.3,30.08,34.75,25.41,33.57,-18.0,7.9,0.72,0.74,0.71,0.74,1.19,9.7
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-06-01,2008.0,6.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,92.13,92.83,91.43,92.79,-0.14,8.4,34.87,40.04,31.79,40.04,5.73,7.6,38.19,43.18,35.37,43.18,-3.42,8.4,4.05,4.09,3.96,3.96,-1.75,9.5,195.97,198.52,193.42,194.88,6.81,9.7,127.23,130.7,125.37,130.7,8.94,9.6,160.77,162.32,159.21,160.4,17.15,9.6,79.96,86.95,72.97,75.3,16.48,8.7,31.37,32.9,29.83,32.85,-10.8,8.9,29.35,31.44,28.25,31.44,49.55,9.4,35.51,40.38,30.64,33.83,-18.95,7.9,0.76,0.77,0.75,0.76,2.54,9.7
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-07-01,2008.0,7.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,92.56,93.3,91.82,93.2,0.06,8.5,45.07,49.7,32.49,32.49,-13.01,7.8,48.23,52.22,44.24,46.61,-3.13,8.6,3.96,4.0,3.91,3.91,-2.46,9.6,195.4,197.31,193.49,194.18,6.59,9.7,132.64,134.67,127.71,127.71,5.77,9.7,160.88,162.59,159.3,162.59,17.98,9.6,77.75,83.74,67.77,67.77,2.05,8.8,35.32,37.03,33.6,34.63,-7.52,9.0,31.67,33.04,30.3,31.57,47.54,9.5,34.54,38.67,30.41,36.99,-13.51,7.9,0.78,0.79,0.76,0.76,1.57,9.7
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-08-01,2008.0,8.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,93.32,94.08,92.56,93.74,1.08,8.6,32.62,37.21,28.04,36.88,-5.45,8.1,49.37,53.18,45.55,46.67,-0.47,8.6,3.91,3.97,3.87,3.97,-2.18,9.6,194.64,196.39,191.57,191.57,5.06,9.7,127.09,130.12,124.97,130.12,7.76,9.7,162.15,163.75,160.01,160.01,15.57,9.6,65.57,71.01,60.12,69.37,-1.28,8.8,36.72,38.36,35.09,38.13,0.38,9.1,31.78,32.91,30.64,30.74,48.83,9.5,38.67,42.83,34.51,41.02,-4.83,8.0,0.76,0.77,0.75,0.77,2.59,9.7
PHL,Philippines,Market Average,Market Average,Market Average,,,gid_phl_national_average,2008-09-01,2008.0,9.0,PHP,"beans (1 KG, Index Weight = 1), cabbage (1 KG, Index Weight = 1), carrots (1 KG, Index Weight = 1), eggs (1 Unit, Index Weight = 12), meat_beef_chops (1 KG, Index Weight = 1), meat_chicken_whole (1 KG, Index Weight = 1), meat_pork (1 KG, Index Weight = 1), onions (1 KG, Index Weight = 1), potatoes (1 KG, Index Weight = 1), rice (1 KG, Index Weight = 1), tomatoes (1 KG, Index Weight = 1)",Jan 2007,Jun 2025,22.81,42.59,0.98,0.0,,,,,,,,,,,,93.61,94.28,92.37,92.37,-0.43,8.6,38.28,40.78,35.78,38.07,-0.22,8.3,46.62,54.32,43.05,54.32,14.51,8.8,3.98,4.02,3.94,3.99,-1.61,9.6,192.06,194.18,189.94,191.37,4.49,9.7,131.37,133.49,126.77,126.77,4.8,9.7,159.05,160.62,156.23,156.23,14.05,9.6,70.98,75.72,66.25,66.7,-8.79,8.8,40.22,42.24,38.31,42.24,8.14,9.2,30.6,31.61,28.59,28.59,34.61,9.6,42.86,47.21,38.51,44.66,2.05,8.1,0.78,0.79,0.77,0.78,2.9,9.7
